Depth ID Strategy Param SolutionLength Visited Processed Depth Time
6 53 dfs uldr -1 212046 212046 20 7.785 
6 53 dfs ulrd -1 297538 297538 20 9.862 
6 54 astr hamm 6 34 16 6 0.001 
6 54 astr manh 6 24 12 6 0.001 
6 54 bfs drlu 6 327 154 0 0.011 
6 54 bfs drul 6 337 158 0 0.011 
6 54 bfs ludr 6 621 291 0 0.025 
6 54 bfs lurd 6 631 295 0 0.021 
6 54 bfs rdlu 6 337 158 0 0.011 
6 54 bfs rdul 6 327 154 0 0.021 
6 54 bfs uldr 6 631 295 0 0.021 
6 54 bfs ulrd 6 621 291 0 0.021 
6 54 dfs drlu 6 15 7 6 0.001 
6 54 dfs drul 6 48632 48627 20 1.54 
6 54 dfs ludr 18 69839 69827 20 2.227 
6 54 dfs lurd 6 329284 329284 20 10.832 
6 54 dfs rdlu 6 48632 48627 20 1.545 
6 54 dfs rdul 6 15 7 6 0.001 
6 54 dfs uldr 6 329284 329284 20 16.904 
6 54 dfs ulrd 18 69839 69827 20 2.274 
6 55 astr hamm 6 15 7 6 0.001 
6 55 astr manh 6 15 7 6 0.001 
6 55 bfs drlu 6 371 181 0 0.012 
6 55 bfs drul 6 371 181 0 0.013 
6 55 bfs ludr 6 392 192 0 0.063 
6 55 bfs lurd 6 245 117 0 0.008 
6 55 bfs rdlu 6 223 106 0 0.007 
6 55 bfs rdul 6 223 106 0 0.013 
6 55 bfs uldr 6 392 192 0 0.013 
6 55 bfs ulrd 6 245 117 0 0.008 
6 55 dfs drlu 18 88611 88597 20 3.623 
6 55 dfs drul 18 135269 135260 20 4.261 
6 55 dfs ludr -1 145049 145049 20 4.618 
6 55 dfs lurd -1 279153 279153 20 8.943 
6 55 dfs rdlu -1 151451 151451 20 5.632 
6 55 dfs rdul 14 32767 32754 20 1.105 
6 55 dfs uldr 16 215476 215470 20 7.974 
6 55 dfs ulrd 18 27779 27769 20 0.888 
6 56 astr hamm 6 17 7 6 0.001 
6 56 astr manh 6 17 7 6 0.001 
6 56 bfs drlu 6 631 296 0 0.036 
6 56 bfs drul 6 563 263 0 0.019 
6 56 bfs ludr 6 443 210 0 0.032 
6 56 bfs lurd 6 464 220 0 0.015 
6 56 bfs rdlu 6 652 306 0 0.021 
6 56 bfs rdul 6 584 273 0 0.032 
6 56 bfs uldr 6 374 177 0 0.012 
6 56 bfs ulrd 6 395 187 0 0.013 
6 56 dfs drlu -1 199456 199456 20 10.101 
6 56 dfs drul -1 329285 329285 20 10.55 
6 56 dfs ludr 16 140715 140704 20 4.505 
6 56 dfs lurd -1 291102 291102 20 9.48 
6 56 dfs rdlu -1 329285 329285 20 10.88 
6 56 dfs rdul -1 199456 199456 20 6.488 
6 56 dfs uldr -1 291102 291102 20 14.953 
6 56 dfs ulrd -1 179506 179506 20 5.835 
6 57 astr hamm 6 15 7 6 0.001 
6 57 astr manh 6 15 7 6 0.001 
6 57 bfs drlu 6 484 231 0 0.024 
6 57 bfs drul 6 346 167 0 0.011 
6 57 bfs ludr 6 440 209 0 0.015 
6 57 bfs lurd 6 447 213 0 0.015 
6 57 bfs rdlu 6 491 235 0 0.017 
6 57 bfs rdul 6 354 172 0 0.016 
6 57 bfs uldr 6 300 144 0 0.01 
6 57 bfs ulrd 6 308 149 0 0.01 
6 57 dfs drlu -1 318137 318137 20 14.206 
6 57 dfs drul 6 111917 111911 20 3.507 
6 57 dfs ludr -1 207250 207250 20 7.63 
6 57 dfs lurd -1 315139 315139 20 10.508 
6 57 dfs rdlu -1 254768 254768 20 8.231 
6 57 dfs rdul 14 100481 100467 20 3.129 
6 57 dfs uldr -1 212046 212046 20 14.361 
6 57 dfs ulrd 18 70388 70378 20 2.391 
6 58 astr hamm 6 16 7 6 0.001 
6 58 astr manh 6 16 7 6 0.001 
6 58 bfs drlu 6 334 163 0 0.011 
6 58 bfs drul 6 334 163 0 0.011 
6 58 bfs ludr 6 361 175 0 0.036 
6 58 bfs lurd 6 283 136 0 0.01 
6 58 bfs rdlu 6 255 123 0 0.009 
6 58 bfs rdul 6 255 123 0 0.008 
6 58 bfs uldr 6 361 175 0 0.011 
6 58 bfs ulrd 6 283 136 0 0.016 
6 58 dfs drlu 16 103741 103727 20 4.149 
6 58 dfs drul -1 151451 151451 20 4.803 
6 58 dfs ludr -1 145049 145049 20 4.591 
6 58 dfs lurd 6 90693 90691 20 2.941 
6 58 dfs rdlu 18 122221 122204 20 3.857 
6 58 dfs rdul -1 225808 225808 20 7.271 
6 58 dfs uldr 6 212046 212044 20 12.212 
6 58 dfs ulrd 18 105312 105303 20 3.55 
6 59 astr hamm 6 17 7 6 0.001 
6 59 astr manh 6 17 7 6 0.001 
6 59 bfs drlu 6 473 227 0 0.019 
6 59 bfs drul 6 473 227 0 0.016 
6 59 bfs ludr 6 336 161 0 0.033 
6 59 bfs lurd 6 320 153 0 0.01 
6 59 bfs rdlu 6 457 219 0 0.016 
6 59 bfs rdul 6 457 219 0 0.017 
6 59 bfs uldr 6 336 161 0 0.011 
6 59 bfs ulrd 6 320 153 0 0.01 
6 59 dfs drlu -1 207250 207250 20 9.797 
6 59 dfs drul 18 228710 228696 20 7.333 
6 59 dfs ludr -1 318137 318137 20 11.021 
6 59 dfs lurd -1 308791 308791 20 9.949 
6 59 dfs rdlu -1 212046 212046 20 7.561 
6 59 dfs rdul -1 297538 297538 20 9.415 
6 59 dfs uldr -1 254768 254768 20 11.697 
6 59 dfs ulrd -1 259908 259908 20 8.824 
6 60 astr hamm 6 16 7 6 0.001 
6 60 astr manh 6 16 7 6 0.001 
6 60 bfs drlu 6 270 131 0 0.012 
6 60 bfs drul 6 270 131 0 0.009 
6 60 bfs ludr 6 299 144 0 0.026 
6 60 bfs lurd 6 345 167 0 0.014 
6 60 bfs rdlu 6 318 155 0 0.01 
6 60 bfs rdul 6 318 155 0 0.011 
6 60 bfs uldr 6 299 144 0 0.01 
6 60 bfs ulrd 6 345 167 0 0.011 
6 60 dfs drlu 6 85223 85216 20 3.38 
6 60 dfs drul -1 151451 151451 20 4.827 
6 60 dfs ludr -1 145049 145049 20 4.593 
6 60 dfs lurd 18 93119 93108 20 2.981 
6 60 dfs rdlu -1 151451 151451 20 4.776 
6 60 dfs rdul -1 225808 225808 20 7.357 
6 60 dfs uldr 18 214941 214935 20 8.265 
6 60 dfs ulrd 14 52277 52269 20 1.939 
6 61 astr hamm 6 17 7 6 0.001 
6 61 astr manh 6 17 7 6 0.001 
6 61 bfs drlu 6 470 226 0 0.016 
6 61 bfs drul 6 470 226 0 0.016 
6 61 bfs ludr 6 336 161 0 0.019 
6 61 bfs lurd 6 321 153 0 0.01 
6 61 bfs rdlu 6 457 219 0 0.015 
6 61 bfs rdul 6 457 219 0 0.016 
6 61 bfs uldr 6 336 161 0 0.011 
6 61 bfs ulrd 6 321 153 0 0.011 
6 61 dfs drlu 18 121643 121627 20 5.075 
6 61 dfs drul -1 212046 212046 20 6.879 
6 61 dfs ludr 6 78883 78879 20 3.472 
6 61 dfs lurd 14 160027 160024 20 5.189 
6 61 dfs rdlu 18 27272 27254 20 0.853 
6 61 dfs rdul 18 2521 2502 20 0.078 
6 61 dfs uldr 6 87909 87905 20 5.252 
6 61 dfs ulrd -1 318137 318137 20 10.939 
6 62 astr hamm 6 18 7 6 0.001 
6 62 astr manh 6 18 7 6 0.001 
6 62 bfs drlu 6 395 189 0 0.013 
6 62 bfs drul 6 395 189 0 0.019 
6 62 bfs ludr 6 441 212 0 0.016 
6 62 bfs lurd 6 397 190 0 0.014 
6 62 bfs rdlu 6 352 168 0 0.011 
6 62 bfs rdul 6 352 168 0 0.012 
6 62 bfs uldr 6 441 212 0 0.015 
6 62 bfs ulrd 6 397 190 0 0.017 
6 62 dfs drlu 6 173714 173707 20 9.532 
6 62 dfs drul -1 212046 212046 20 6.776 
6 62 dfs ludr 18 86274 86264 20 2.808 
6 62 dfs lurd 16 104804 104794 20 3.387 
6 62 dfs rdlu -1 315139 315139 20 10.866 
6 62 dfs rdul -1 207250 207250 20 6.548 
6 62 dfs uldr 6 275710 275707 20 9.389 
6 62 dfs ulrd 16 97380 97368 20 3.268 
6 63 astr hamm 6 25 10 6 0.001 
6 63 astr manh 6 22 9 6 0.001 
6 63 bfs drlu 6 530 250 0 0.028 
6 63 bfs drul 6 615 289 0 0.026 
6 63 bfs ludr 6 404 188 0 0.014 
6 63 bfs lurd 6 413 193 0 0.013 
6 63 bfs rdlu 6 539 255 0 0.02 
6 63 bfs rdul 6 624 294 0 0.021 
6 63 bfs uldr 6 488 227 0 0.018 
6 63 bfs ulrd 6 497 232 0 0.016 
6 63 dfs drlu 18 4489 4468 20 0.177 
6 63 dfs drul 18 55960 55944 20 1.763 
6 63 dfs ludr -1 199456 199456 20 6.341 
6 63 dfs lurd 10 315860 315856 20 10.151 
6 63 dfs rdlu -1 291102 291102 20 10.263 
6 63 dfs rdul 18 5025 5004 20 0.16 
6 63 dfs uldr -1 329285 329285 20 14.846 
6 63 dfs ulrd -1 199456 199456 20 6.658 
6 64 astr hamm 6 18 7 6 0.001 
6 64 astr manh 6 18 7 6 0.001 
6 64 bfs drlu 6 483 232 0 0.016 
6 64 bfs drul 6 398 191 0 0.013 
6 64 bfs ludr 6 385 183 0 0.013 
6 64 bfs lurd 6 394 188 0 0.013 
6 64 bfs rdlu 6 492 237 0 0.016 
6 64 bfs rdul 6 407 196 0 0.014 
6 64 bfs uldr 6 301 142 0 0.013 
6 64 bfs ulrd 6 310 147 0 0.01 
6 64 dfs drlu 18 104973 104957 20 9.618 
6 64 dfs drul -1 254768 254768 20 8.254 
6 64 dfs ludr -1 297538 297538 20 10.546 
6 64 dfs lurd 6 176269 176267 20 7.196 
6 64 dfs rdlu -1 308791 308791 20 9.981 
6 64 dfs rdul -1 318137 318137 20 10.381 
6 64 dfs uldr -1 315139 315139 20 12.557 
6 64 dfs ulrd -1 207250 207250 20 7.13 
6 65 astr hamm 6 15 7 6 0.001 
6 65 astr manh 6 15 7 6 0.001 
6 65 bfs drlu 6 418 198 0 0.014 
6 65 bfs drul 6 418 198 0 0.014 
6 65 bfs ludr 6 510 244 0 0.017 
6 65 bfs lurd 6 376 183 0 0.012 
6 65 bfs rdlu 6 281 135 0 0.011 
6 65 bfs rdul 6 281 135 0 0.009 
6 65 bfs uldr 6 510 244 0 0.016 
6 65 bfs ulrd 6 376 183 0 0.012 
6 65 dfs drlu -1 207250 207250 20 16.825 
6 65 dfs drul 18 25174 25157 20 0.783 
6 65 dfs ludr 6 273491 273489 20 9.792 
6 65 dfs lurd -1 308791 308791 20 10.002 
6 65 dfs rdlu -1 212046 212046 20 7.717 
6 65 dfs rdul -1 297538 297538 20 9.66 
6 65 dfs uldr 18 234510 234502 20 11.073 
6 65 dfs ulrd -1 259908 259908 20 8.849 
6 66 astr hamm 6 30 13 6 0.001 
6 66 astr manh 6 20 9 6 0.001 
6 66 bfs drlu 6 422 199 0 0.014 
6 66 bfs drul 6 434 204 0 0.014 
6 66 bfs ludr 6 659 310 0 0.023 
6 66 bfs lurd 6 592 278 0 0.02 
6 66 bfs rdlu 6 355 168 0 0.011 
6 66 bfs rdul 6 367 173 0 0.013 
6 66 bfs uldr 6 671 315 0 0.022 
6 66 bfs ulrd 6 604 283 0 0.02 
6 66 dfs drlu 6 98621 98614 20 5.705 
6 66 dfs drul -1 291102 291102 20 9.252 
6 66 dfs ludr -1 199456 199456 20 6.363 
6 66 dfs lurd 6 247969 247966 20 8.027 
6 66 dfs rdlu 14 95758 95744 20 3.018 
6 66 dfs rdul -1 179506 179506 20 5.703 
6 66 dfs uldr 16 235674 235664 20 8.545 
6 66 dfs ulrd -1 199456 199456 20 6.751 
6 67 astr hamm 6 17 8 6 0.001 
6 67 astr manh 6 15 7 6 0.001 
6 67 bfs drlu 6 371 181 0 0.012 
6 67 bfs drul 6 214 101 0 0.007 
6 67 bfs ludr 6 399 195 0 0.021 
6 67 bfs lurd 6 401 197 0 0.013 
6 67 bfs rdlu 6 373 183 0 0.012 
6 67 bfs rdul 6 217 103 0 0.01 
6 67 bfs uldr 6 242 115 0 0.008 
6 67 bfs ulrd 6 245 117 0 0.008 
6 67 dfs drlu -1 145049 145049 20 9.113 
6 67 dfs drul -1 279153 279153 20 9.537 
6 67 dfs ludr -1 225808 225808 20 8.108 
6 67 dfs lurd -1 151451 151451 20 4.839 
6 67 dfs rdlu -1 279153 279153 20 9.763 
6 67 dfs rdul 14 75980 75971 20 2.374 
6 67 dfs uldr -1 151451 151451 20 5.473 
6 67 dfs ulrd -1 225808 225808 20 7.772 
6 68 astr hamm 6 16 7 6 0.001 
6 68 astr manh 6 16 7 6 0.001 
6 68 bfs drlu 6 315 153 0 0.013 
6 68 bfs drul 6 315 153 0 0.01 
6 68 bfs ludr 6 342 165 0 0.011 
6 68 bfs lurd 6 302 146 0 0.01 
6 68 bfs rdlu 6 273 133 0 0.009 
6 68 bfs rdul 6 273 133 0 0.018 
6 68 bfs uldr 6 342 165 0 0.015 
6 68 bfs ulrd 6 302 146 0 0.01 
6 68 dfs drlu -1 225808 225808 20 9.925 
6 68 dfs drul -1 151451 151451 20 4.775 
6 68 dfs ludr 14 52055 52046 20 1.634 
6 68 dfs lurd 18 94746 94736 20 3.048 
6 68 dfs rdlu 6 115369 115364 20 3.676 
6 68 dfs rdul -1 225808 225808 20 7.258 
6 68 dfs uldr -1 279153 279153 20 11.149 
6 68 dfs ulrd -1 145049 145049 20 4.996 
6 69 astr hamm 6 17 7 6 0.001 
6 69 astr manh 6 17 7 6 0.001 
6 69 bfs drlu 6 454 217 0 0.015 
6 69 bfs drul 6 454 217 0 0.016 
6 69 bfs ludr 6 318 151 0 0.01 
6 69 bfs lurd 6 339 163 0 0.011 
6 69 bfs rdlu 6 473 228 0 0.016 
6 69 bfs rdul 6 473 228 0 0.031 
6 69 bfs uldr 6 318 151 0 0.01 
6 69 bfs ulrd 6 339 163 0 0.011 
6 69 dfs drlu 16 131064 131049 20 4.806 
6 69 dfs drul 14 27318 27303 20 0.857 
6 69 dfs ludr 18 109248 109236 20 3.444 
6 69 dfs lurd 6 105717 105714 20 3.396 
6 69 dfs rdlu 18 195927 195911 20 7.05 
6 69 dfs rdul 18 121654 121639 20 3.835 
6 69 dfs uldr 6 150761 150758 20 5.047 
6 69 dfs ulrd 14 85202 85196 20 2.832 
6 70 astr hamm 6 16 7 6 0.001 
6 70 astr manh 6 16 7 6 0.001 
6 70 bfs drlu 6 252 121 0 0.008 
6 70 bfs drul 6 252 121 0 0.008 
6 70 bfs ludr 6 280 134 0 0.009 
6 70 bfs lurd 6 364 177 0 0.012 
6 70 bfs rdlu 6 337 165 0 0.011 
6 70 bfs rdul 6 337 165 0 0.023 
6 70 bfs uldr 6 280 134 0 0.009 
6 70 bfs ulrd 6 364 177 0 0.011 
6 70 dfs drlu 14 51589 51577 20 1.993 
6 70 dfs drul -1 151451 151451 20 4.816 
6 70 dfs ludr -1 145049 145049 20 4.588 
6 70 dfs lurd 6 230988 230987 20 7.759 
6 70 dfs rdlu 16 134759 134751 20 4.256 
6 70 dfs rdul 18 103759 103743 20 3.247 
6 70 dfs uldr 18 69951 69939 20 2.647 
6 70 dfs ulrd -1 145049 145049 20 4.81 
6 71 astr hamm 6 17 7 6 0.001 
6 71 astr manh 6 17 7 6 0.001 
6 71 bfs drlu 6 454 217 0 0.017 
6 71 bfs drul 6 454 217 0 0.016 
6 71 bfs ludr 6 317 151 0 0.01 
6 71 bfs lurd 6 339 163 0 0.011 
6 71 bfs rdlu 6 476 229 0 0.018 
6 71 bfs rdul 6 476 229 0 0.061 
6 71 bfs uldr 6 317 151 0 0.01 
6 71 bfs ulrd 6 339 163 0 0.011 
6 71 dfs drlu 12 121273 121263 20 4.783 
6 71 dfs drul 6 176280 176275 20 5.539 
6 71 dfs ludr -1 259908 259908 20 9.325 
6 71 dfs lurd -1 254768 254768 20 9.326 
6 71 dfs rdlu -1 315139 315139 20 10.875 
6 71 dfs rdul 18 2597 2578 20 0.08 
6 71 dfs uldr -1 308791 308791 20 12.928 
6 71 dfs ulrd -1 318137 318137 20 10.706 
6 72 astr hamm 6 18 7 6 0.001 
6 72 astr manh 6 18 7 6 0.001 
6 72 bfs drlu 6 349 166 0 0.012 
6 72 bfs drul 6 349 166 0 0.011 
6 72 bfs ludr 6 394 188 0 0.014 
6 72 bfs lurd 6 444 214 0 0.027 
6 72 bfs rdlu 6 398 191 0 0.013 
6 72 bfs rdul 6 398 191 0 0.04 
6 72 bfs uldr 6 394 188 0 0.013 
6 72 bfs ulrd 6 444 214 0 0.015 
6 72 dfs drlu 6 118215 118207 20 5.879 
6 72 dfs drul 6 108912 108906 20 3.528 
6 72 dfs ludr 16 97321 97308 20 3.095 
6 72 dfs lurd 6 289515 289513 20 9.502 
6 72 dfs rdlu 16 89645 89629 20 2.859 
6 72 dfs rdul 14 173730 173715 20 5.642 
6 72 dfs uldr 16 104745 104734 20 3.799 
6 72 dfs ulrd -1 259908 259908 20 8.881 
6 73 astr hamm 6 18 7 6 0.001 
6 73 astr manh 6 18 7 6 0.001 
6 73 bfs drlu 6 404 194 0 0.013 
6 73 bfs drul 6 489 235 0 0.016 
6 73 bfs ludr 6 307 145 0 0.01 
6 73 bfs lurd 6 304 144 0 0.01 
6 73 bfs rdlu 6 401 193 0 0.013 
6 73 bfs rdul 6 486 234 0 0.055 
6 73 bfs uldr 6 391 186 0 0.012 
6 73 bfs ulrd 6 388 185 0 0.012 
6 73 dfs drlu 14 160464 160451 20 8.449 
6 73 dfs drul -1 308791 308791 20 9.934 
6 73 dfs ludr -1 207250 207250 20 7.574 
6 73 dfs lurd -1 315139 315139 20 10.374 
6 73 dfs rdlu 14 174660 174647 20 5.554 
6 73 dfs rdul -1 259908 259908 20 8.264 
6 73 dfs uldr 6 169220 169217 20 7.569 
6 73 dfs ulrd -1 297538 297538 20 10.098 
6 74 astr hamm 6 25 10 6 0.001 
6 74 astr manh 6 22 9 6 0.001 
6 74 bfs drlu 6 621 292 0 0.02 
6 74 bfs drul 6 536 253 0 0.018 
6 74 bfs ludr 6 494 230 0 0.017 
6 74 bfs lurd 6 491 229 0 0.016 
6 74 bfs rdlu 6 618 291 0 0.026 
6 74 bfs rdul 6 533 252 0 0.054 
6 74 bfs uldr 6 410 191 0 0.013 
6 74 bfs ulrd 6 407 190 0 0.014 
6 74 dfs drlu -1 179506 179506 20 11.779 
6 74 dfs drul 18 28838 28823 20 0.901 
6 74 dfs ludr -1 199456 199456 20 6.305 
6 74 dfs lurd -1 329285 329285 20 10.626 
6 74 dfs rdlu 14 55914 55901 20 1.768 
6 74 dfs rdul 14 4481 4464 20 0.138 
6 74 dfs uldr -1 329285 329285 20 12.553 
6 74 dfs ulrd -1 199456 199456 20 6.701 
6 75 astr hamm 6 15 7 6 0.001 
6 75 astr manh 6 15 7 6 0.001 
6 75 bfs drlu 6 220 104 0 0.007 
6 75 bfs drul 6 220 104 0 0.007 
6 75 bfs ludr 6 242 115 0 0.008 
6 75 bfs lurd 6 395 194 0 0.015 
6 75 bfs rdlu 6 374 183 0 0.012 
6 75 bfs rdul 6 374 183 0 0.05 
6 75 bfs uldr 6 242 115 0 0.008 
6 75 bfs ulrd 6 395 194 0 0.013 
6 75 dfs drlu 6 32751 32746 20 1.176 
6 75 dfs drul 18 28399 28387 20 0.934 
6 75 dfs ludr 18 27769 27758 20 0.873 
6 75 dfs lurd -1 279153 279153 20 9.118 
6 75 dfs rdlu 16 135256 135249 20 5.25 
6 75 dfs rdul 16 117552 117542 20 3.737 
6 75 dfs uldr -1 279153 279153 20 12.302 
6 75 dfs ulrd -1 145049 145049 20 4.881 
6 76 astr hamm 6 17 7 6 0.001 
6 76 astr manh 6 17 7 6 0.001 
6 76 bfs drlu 6 581 271 0 0.024 
6 76 bfs drul 6 649 304 0 0.021 
6 76 bfs ludr 6 392 185 0 0.02 
6 76 bfs lurd 6 377 179 0 0.012 
6 76 bfs rdlu 6 566 265 0 0.018 
6 76 bfs rdul 6 634 298 0 0.053 
6 76 bfs uldr 6 461 218 0 0.016 
6 76 bfs ulrd 6 446 212 0 0.015 
6 76 dfs drlu -1 199456 199456 20 8.745 
6 76 dfs drul -1 329285 329285 20 10.745 
6 76 dfs ludr -1 179506 179506 20 6.665 
6 76 dfs lurd 6 160395 160390 20 5.157 
6 76 dfs rdlu 18 185356 185341 20 5.996 
6 76 dfs rdul -1 199456 199456 20 6.387 
6 76 dfs uldr -1 291102 291102 20 10.903 
6 76 dfs ulrd -1 179506 179506 20 5.941 
6 77 astr hamm 6 15 7 6 0.001 
6 77 astr manh 6 15 7 6 0.001 
6 77 bfs drlu 6 351 170 0 0.012 
6 77 bfs drul 6 488 233 0 0.016 
6 77 bfs ludr 6 305 147 0 0.011 
6 77 bfs lurd 6 303 146 0 0.01 
6 77 bfs rdlu 6 349 169 0 0.011 
6 77 bfs rdul 6 487 233 0 0.096 
6 77 bfs uldr 6 444 211 0 0.015 
6 77 bfs ulrd 6 443 211 0 0.015 
6 77 dfs drlu 6 100465 100459 20 4.165 
6 77 dfs drul -1 254768 254768 20 8.105 
6 77 dfs ludr -1 297538 297538 20 9.473 
6 77 dfs lurd -1 212046 212046 20 6.863 
6 77 dfs rdlu 14 119326 119315 20 3.75 
6 77 dfs rdul -1 318137 318137 20 10.335 
6 77 dfs uldr -1 315139 315139 20 13.22 
6 77 dfs ulrd 18 85496 85488 20 2.838 
6 78 astr hamm 6 15 7 6 0.001 
6 78 astr manh 6 15 7 6 0.001 
6 78 bfs drlu 6 278 133 0 0.009 
6 78 bfs drul 6 278 133 0 0.01 
6 78 bfs ludr 6 373 181 0 0.012 
6 78 bfs lurd 6 513 246 0 0.024 
6 78 bfs rdlu 6 421 200 0 0.014 
6 78 bfs rdul 6 421 200 0 0.114 
6 78 bfs uldr 6 373 181 0 0.012 
6 78 bfs ulrd 6 513 246 0 0.017 
6 78 dfs drlu 12 34386 34376 20 1.621 
6 78 dfs drul 12 64608 64601 20 2.083 
6 78 dfs ludr -1 259908 259908 20 9.22 
6 78 dfs lurd 14 234437 234429 20 7.572 
6 78 dfs rdlu -1 315139 315139 20 10.859 
6 78 dfs rdul -1 207250 207250 20 6.542 
6 78 dfs uldr 6 166540 166537 20 8.613 
6 78 dfs ulrd 6 296812 296811 20 9.945 
6 79 astr hamm 6 28 12 6 0.001 
6 79 astr manh 6 18 8 6 0.001 
6 79 bfs drlu 6 365 171 0 0.012 
6 79 bfs drul 6 353 166 0 0.011 
6 79 bfs ludr 6 601 281 0 0.022 
6 79 bfs lurd 6 672 316 0 0.023 
6 79 bfs rdlu 6 437 206 0 0.018 
6 79 bfs rdul 6 425 201 0 0.065 
6 79 bfs uldr 6 589 276 0 0.019 
6 79 bfs ulrd 6 660 311 0 0.024 
6 79 dfs drlu 18 61478 61462 20 4.22 
6 79 dfs drul 6 88518 88509 20 2.817 
6 79 dfs ludr -1 199456 199456 20 6.366 
6 79 dfs lurd -1 329285 329285 20 10.833 
6 79 dfs rdlu -1 291102 291102 20 10.271 
6 79 dfs rdul 14 98637 98622 20 3.116 
6 79 dfs uldr 6 241306 241302 20 8.313 
6 79 dfs ulrd 8 190162 190159 20 6.559 
6 80 astr hamm 6 23 10 6 0.001 
6 80 astr manh 6 17 8 6 0.001 
6 80 bfs drlu 6 214 101 0 0.007 
6 80 bfs drul 6 371 181 0 0.012 
6 80 bfs ludr 6 242 115 0 0.008 
6 80 bfs lurd 6 245 117 0 0.008 
6 80 bfs rdlu 6 217 103 0 0.007 
6 80 bfs rdul 6 374 183 0 0.05 
6 80 bfs uldr 6 398 195 0 0.013 
6 80 bfs ulrd 6 401 197 0 0.013 
6 80 dfs drlu -1 145049 145049 20 5.254 
6 80 dfs drul -1 279153 279153 20 9.002 
6 80 dfs ludr -1 225808 225808 20 8.304 
6 80 dfs lurd -1 151451 151451 20 5.027 
6 80 dfs rdlu 10 62802 62794 20 1.995 
6 80 dfs rdul 18 52510 52497 20 1.663 
6 80 dfs uldr -1 151451 151451 20 7.377 
6 80 dfs ulrd -1 225808 225808 20 7.754 
6 81 astr hamm 6 14 7 6 0.001 
6 81 astr manh 6 14 7 6 0.001 
6 81 bfs drlu 6 401 190 0 0.016 
6 81 bfs drul 6 401 190 0 0.013 
6 81 bfs ludr 6 530 254 0 0.017 
6 81 bfs lurd 6 393 191 0 0.013 
6 81 bfs rdlu 6 261 125 0 0.009 
6 81 bfs rdul 6 261 125 0 0.034 
6 81 bfs uldr 6 530 254 0 0.018 
6 81 bfs ulrd 6 393 191 0 0.013 
6 81 dfs drlu -1 207250 207250 20 7.353 
6 81 dfs drul 12 165860 165851 20 5.301 
6 81 dfs ludr -1 318137 318137 20 11.282 
6 81 dfs lurd 18 148015 148005 20 5.617 
6 81 dfs rdlu 12 17979 17970 20 0.555 
6 81 dfs rdul 12 25 13 12 0.001 
6 81 dfs uldr -1 254768 254768 20 10.257 
6 81 dfs ulrd -1 259908 259908 20 8.894 
6 82 astr hamm 6 16 7 6 0.001 
6 82 astr manh 6 16 7 6 0.001 
6 82 bfs drlu 6 316 150 0 0.014 
6 82 bfs drul 6 316 150 0 0.01 
6 82 bfs ludr 6 478 228 0 0.016 
6 82 bfs lurd 6 477 229 0 0.016 
6 82 bfs rdlu 6 314 152 0 0.01 
6 82 bfs rdul 6 314 152 0 0.033 
6 82 bfs uldr 6 478 228 0 0.016 
6 82 bfs ulrd 6 477 229 0 0.016 
6 82 dfs drlu 18 40998 40979 20 2.875 
6 82 dfs drul 14 49969 49955 20 1.577 
6 82 dfs ludr -1 318137 318137 20 10.167 
6 82 dfs lurd -1 308791 308791 20 10.997 
6 82 dfs rdlu -1 212046 212046 20 6.753 
6 82 dfs rdul 18 212 195 20 0.007 
6 82 dfs uldr -1 254768 254768 20 8.938 
6 82 dfs ulrd 18 187052 187047 20 6.259 
6 83 astr hamm 6 17 7 6 0.001 
6 83 astr manh 6 17 7 6 0.001 
6 83 bfs drlu 6 503 235 0 0.017 
6 83 bfs drul 6 503 235 0 0.017 
6 83 bfs ludr 6 693 325 0 0.022 
6 83 bfs lurd 6 524 247 0 0.02 
6 83 bfs rdlu 6 332 156 0 0.011 
6 83 bfs rdul 6 332 156 0 0.05 
6 83 bfs uldr 6 693 325 0 0.023 
6 83 bfs ulrd 6 524 247 0 0.019 
6 83 dfs drlu 18 129286 129271 20 4.903 
6 83 dfs drul 14 151867 151853 20 4.829 
6 83 dfs ludr -1 179506 179506 20 6.645 
6 83 dfs lurd -1 291102 291102 20 9.362 
6 83 dfs rdlu 12 17982 17970 20 1.328 
6 83 dfs rdul 12 28 13 12 0.001 
6 83 dfs uldr 18 83449 83436 20 2.833 
6 83 dfs ulrd -1 179506 179506 20 6.283 
6 84 astr hamm 6 24 11 6 0.001 
6 84 astr manh 6 20 9 6 0.001 
6 84 bfs drlu 6 588 277 0 0.02 
6 84 bfs drul 6 470 223 0 0.017 
6 84 bfs ludr 6 557 260 0 0.018 
6 84 bfs lurd 6 557 260 0 0.019 
6 84 bfs rdlu 6 588 277 0 0.019 
6 84 bfs rdul 6 470 223 0 0.046 
6 84 bfs uldr 6 440 206 0 0.019 
6 84 bfs ulrd 6 440 206 0 0.015 
6 84 dfs drlu 10 109599 109589 20 4.208 
6 84 dfs drul -1 291102 291102 20 9.305 
6 84 dfs ludr 6 194374 194372 20 6.22 
6 84 dfs lurd -1 329285 329285 20 10.751 
6 84 dfs rdlu 18 101880 101861 20 3.209 
6 84 dfs rdul -1 179506 179506 20 5.746 
6 84 dfs uldr -1 329285 329285 20 12.193 
6 84 dfs ulrd -1 199456 199456 20 6.656 
6 85 astr hamm 6 23 11 6 0.001 
6 85 astr manh 6 14 7 6 0.001 
6 85 bfs drlu 6 256 123 0 0.009 
